l_code,l_name,year,day,rm
762,下関,1995,401,8
765,広島,1976,328,8
765,広島,1977,326,8
765,広島,1978,403,8
765,広島,1979,329,8
765,広島,1980,401,8
765,広島,1981,330,8
765,広島,1982,324,8
765,広島,1983,404,8
765,広島,1984,408,8
765,広島,1985,330,8
765,広島,1986,402,8
765,広島,1987,325,8
765,広島,1988,403,9
765,広島,1989,325,9
765,広島,1990,320,9
765,広島,1991,331,9
765,広島,1992,327,9
765,広島,1993,326,9
765,広島,1994,331,9
765,広島,1995,329,9
768,岡山,1976,330,8
768,岡山,1977,330,8
768,岡山,1978,403,8
768,岡山,1979,329,8
768,岡山,1980,402,8
768,岡山,1981,330,8
768,岡山,1982,325,8
768,岡山,1983,404,8
768,岡山,1984,410,8
768,岡山,1985,401,8
768,岡山,1986,403,9
768,岡山,1987,325,9
768,岡山,1988,405,9
768,岡山,1989,326,9
768,岡山,1990,323,9
768,岡山,1991,331,9
768,岡山,1992,330,9
768,岡山,1993,329,9
768,岡山,1994,403,9
768,岡山,1995,401,9
770,神戸,1976,325,8
770,神戸,1977,326,8
770,神戸,1978,406,8
770,神戸,1979,329,8
770,神戸,1980,403,8
770,神戸,1981,329,8
770,神戸,1982,324,8
770,神戸,1983,401,8
770,神戸,1984,410,8
770,神戸,1985,330,8
770,神戸,1986,403,8
770,神戸,1987,327,8
770,神戸,1988,405,8
770,神戸,1989,325,8
770,神戸,1990,321,8
770,神戸,1991,329,8
770,神戸,1992,327,8
770,神戸,1993,329,8
770,神戸,1994,402,8
770,神戸,1995,331,8
772,大阪,1976,329,8
772,大阪,1977,327,8
772,大阪,1978,404,8
772,大阪,1979,329,8
772,大阪,1980,403,8
772,大阪,1981,328,8
772,大阪,1982,323,8
772,大阪,1983,331,8
772,大阪,1984,410,8
772,大阪,1985,329,8
772,大阪,1986,402,9
772,大阪,1987,325,9
772,大阪,1988,405,9
772,大阪,1989,325,9
772,大阪,1990,321,9
772,大阪,1991,329,9
772,大阪,1992,326,9
772,大阪,1993,329,9
772,大阪,1994,331,9
772,大阪,1995,331,9
776,洲本,1976,325,8
776,洲本,1977,326,8
776,洲本,1978,405,8
776,洲本,1979,328,8
776,洲本,1980,402,8
776,洲本,1981,330,8
776,洲本,1982,325,8
776,洲本,1983,404,8
776,洲本,1984,410,8
776,洲本,1985,403,8
776,洲本,1986,405,8
776,洲本,1987,325,8
776,洲本,1988,406,8
776,洲本,1989,319,8
776,洲本,1990,321,8
776,洲本,1991,403,8
776,洲本,1992,326,8
776,洲本,1993,331,8
776,洲本,1994,402,8
776,洲本,1995,404,8
777,和歌山,1976,327,8
777,和歌山,1977,323,8
777,和歌山,1978,402,8
777,和歌山,1979,328,8
777,和歌山,1980,402,8
777,和歌山,1981,325,8
777,和歌山,1982,322,8
777,和歌山,1983,402,8
777,和歌山,1984,406,8
777,和歌山,1985,328,8
777,和歌山,1986,402,9
777,和歌山,1987,325,9
777,和歌山,1988,405,9
777,和歌山,1989,320,9
777,和歌山,1990,319,9
777,和歌山,1991,327,9
777,和歌山,1992,325,9
777,和歌山,1993,328,9
777,和歌山,1994,401,9
777,和歌山,1995,328,9
778,潮岬,1976,324,8
778,潮岬,1977,321,8
778,潮岬,1978,403,8
778,潮岬,1979,401,8
778,潮岬,1980,401,8
778,潮岬,1981,326,8
778,潮岬,1982,324,8
778,潮岬,1983,402,8
778,潮岬,1984,402,8
778,潮岬,1985,327,8
778,潮岬,1986,330,8
778,潮岬,1987,331,8
778,潮岬,1988,405,8
778,潮岬,1989,320,8
778,潮岬,1990,323,8
778,潮岬,1991,327,8
778,潮岬,1992,328,8
778,潮岬,1993,402,8
778,潮岬,1994,403,8
778,潮岬,1995,331,8
780,奈良,1976,330,8
780,奈良,1977,330,8
780,奈良,1978,408,8
780,奈良,1979,330,8
780,奈良,1980,404,8
780,奈良,1981,331,8
780,奈良,1982,328,8
780,奈良,1983,404,8
780,奈良,1984,412,8
780,奈良,1985,402,8
780,奈良,1986,404,8
780,奈良,1987,328,8
780,奈良,1988,407,8
780,奈良,1989,325,8
780,奈良,1990,323,8
780,奈良,1991,328,8
780,奈良,1992,326,8
780,奈良,1993,330,8
780,奈良,1994,403,8
780,奈良,1995,401,8
800,厳原,1976,328,8
800,厳原,1977,323,8
800,厳原,1978,330,8
800,厳原,1979,328,8
800,厳原,1980,331,8
800,厳原,1981,326,8
800,厳原,1982,322,8
800,厳原,1983,331,8
800,厳原,1984,405,8
800,厳原,1985,329,8
800,厳原,1986,402,9
800,厳原,1987,323,9
800,厳原,1988,402,9
800,厳原,1989,322,9
800,厳原,1990,318,9
800,厳原,1991,403,9
800,厳原,1992,325,9
800,厳原,1993,327,9
800,厳原,1994,401,9
800,厳原,1995,331,9
807,福岡,1976,322,8
807,福岡,1977,323,8
807,福岡,1978,401,8
807,福岡,1979,328,8
807,福岡,1980,330,8
807,福岡,1981,325,8
807,福岡,1982,320,8
807,福岡,1983,331,8
807,福岡,1984,405,8
807,福岡,1985,401,8
807,福岡,1986,329,8
807,福岡,1987,322,8
807,福岡,1988,402,8
807,福岡,1989,317,8
807,福岡,1990,314,8
807,福岡,1991,329,8
807,福岡,1992,322,8
807,福岡,1993,324,8
807,福岡,1994,329,8
807,福岡,1995,327,8
813,佐賀,1976,321,8
813,佐賀,1977,321,8
813,佐賀,1978,330,8
813,佐賀,1979,326,8
813,佐賀,1980,327,8
813,佐賀,1981,324,8
813,佐賀,1982,319,8
813,佐賀,1983,330,8
813,佐賀,1984,331,8
813,佐賀,1985,329,8
813,佐賀,1986,326,8
813,佐賀,1987,323,8
813,佐賀,1988,402,8
813,佐賀,1989,320,8
813,佐賀,1990,317,8
813,佐賀,1991,329,8
813,佐賀,1992,325,8
813,佐賀,1993,329,8
813,佐賀,1994,329,8
813,佐賀,1995,331,8
815,大分,1976,329,8
815,大分,1977,323,8
815,大分,1978,330,8
815,大分,1979,329,8
815,大分,1980,329,8
815,大分,1981,325,8
815,大分,1982,319,8
815,大分,1983,401,8
815,大分,1984,403,8
815,大分,1985,328,8
815,大分,1986,330,8
815,大分,1987,323,8
815,大分,1988,402,8
815,大分,1989,320,8
815,大分,1990,316,8
815,大分,1991,328,8
815,大分,1992,326,8
815,大分,1993,327,8
815,大分,1994,330,8
815,大分,1995,327,8
817,長崎,1976,317,8
817,長崎,1977,318,8
817,長崎,1978,329,8
817,長崎,1979,325,8
817,長崎,1980,327,8
817,長崎,1981,323,8
817,長崎,1982,319,8
817,長崎,1983,329,8
817,長崎,1984,331,8
817,長崎,1985,329,8
817,長崎,1986,327,8
817,長崎,1987,323,8
817,長崎,1988,401,8
817,長崎,1989,318,8
817,長崎,1990,315,8
817,長崎,1991,327,8
817,長崎,1992,322,8
817,長崎,1993,330,8
817,長崎,1994,330,8
817,長崎,1995,331,8
819,熊本,1976,318,8
819,熊本,1977,320,8
819,熊本,1978,329,8
819,熊本,1979,327,8
819,熊本,1980,324,8
819,熊本,1981,323,8
819,熊本,1982,319,8
819,熊本,1983,328,8
819,熊本,1984,331,8
819,熊本,1985,327,8
819,熊本,1986,326,8
819,熊本,1987,324,8
819,熊本,1988,401,8
819,熊本,1989,318,8
819,熊本,1990,317,8
819,熊本,1991,327,8
819,熊本,1992,318,8
819,熊本,1993,327,8
819,熊本,1994,329,8
819,熊本,1995,330,8
822,延岡,1976,320,8
822,延岡,1977,320,8
822,延岡,1978,401,8
822,延岡,1979,330,8
822,延岡,1980,327,8
822,延岡,1981,325,8
822,延岡,1982,321,8
822,延岡,1983,329,8
822,延岡,1984,331,8
822,延岡,1985,327,8
822,延岡,1986,327,8
822,延岡,1987,325,8
822,延岡,1988,402,8
822,延岡,1989,316,8
822,延岡,1990,321,8
822,延岡,1991,327,8
822,延岡,1992,324,8
822,延岡,1993,401,8
822,延岡,1994,330,8
822,延岡,1995,331,8
827,鹿児島,1976,325,8
827,鹿児島,1977,318,8
827,鹿児島,1978,401,8
827,鹿児島,1979,330,8
827,鹿児島,1980,322,8
827,鹿児島,1981,322,8
827,鹿児島,1982,319,8
827,鹿児島,1983,327,8
827,鹿児島,1984,326,8
827,鹿児島,1985,326,8
827,鹿児島,1986,322,8
827,鹿児島,1987,326,8
827,鹿児島,1988,403,8
827,鹿児島,1989,325,8
827,鹿児島,1990,322,8
827,鹿児島,1991,324,8
827,鹿児島,1992,326,8
827,鹿児島,1993,331,8
827,鹿児島,1994,329,8
827,鹿児島,1995,331,9
830,宮崎,1976,324,8
830,宮崎,1977,318,8
830,宮崎,1978,330,8
830,宮崎,1979,330,8
830,宮崎,1980,326,8
830,宮崎,1981,324,8
830,宮崎,1982,318,8
830,宮崎,1983,328,8
830,宮崎,1984,328,8
830,宮崎,1985,326,8
830,宮崎,1986,324,8
830,宮崎,1987,324,8
830,宮崎,1988,402,8
830,宮崎,1989,322,8
830,宮崎,1990,319,8
830,宮崎,1991,320,8
830,宮崎,1992,324,8
830,宮崎,1993,402,8
830,宮崎,1994,330,8
830,宮崎,1995,330,8
836,屋久島,1976,-,-
836,屋久島,1977,-,-
836,屋久島,1978,-,-
836,屋久島,1979,-,-
836,屋久島,1980,-,-
836,屋久島,1981,-,-
836,屋久島,1982,-,-
836,屋久島,1983,-,-
836,屋久島,1984,-,-
836,屋久島,1985,-,-
836,屋久島,1986,-,-
836,屋久島,1987,-,-
836,屋久島,1988,-,-
836,屋久島,1989,-,-
836,屋久島,1990,-,-
836,屋久島,1991,325,9
836,屋久島,1992,-,-
836,屋久島,1993,-,-
836,屋久島,1994,-,-
836,屋久島,1995,-,-
837,種子島,1976,325,8
837,種子島,1977,319,8
837,種子島,1978,407,8
837,種子島,1979,418,8
837,種子島,1980,330,8
837,種子島,1981,322,8
837,種子島,1982,324,8
837,種子島,1983,329,8
837,種子島,1984,330,8
837,種子島,1985,328,8
837,種子島,1986,324,9
837,種子島,1987,327,9
837,種子島,1988,331,9
837,種子島,1989,322,9
837,種子島,1990,319,9
837,種子島,1991,324,9
837,種子島,1992,327,9
837,種子島,1993,329,9
837,種子島,1994,329,9
837,種子島,1995,331,9
843,福江,1976,327,8
843,福江,1977,320,8
843,福江,1978,403,8
843,福江,1979,328,8
843,福江,1980,329,8
843,福江,1981,326,8
843,福江,1982,323,8
843,福江,1983,331,8
843,福江,1984,403,8
843,福江,1985,328,8
843,福江,1986,330,8
843,福江,1987,329,8
843,福江,1988,401,8
843,福江,1989,322,8
843,福江,1990,319,8
843,福江,1991,329,8
843,福江,1992,322,8
843,福江,1993,331,8
843,福江,1994,402,8
843,福江,1995,401,8
887,松山,1976,327,8
887,松山,1977,324,8
887,松山,1978,402,8
887,松山,1979,326,8
887,松山,1980,330,8
887,松山,1981,326,8
887,松山,1982,321,8
887,松山,1983,401,8
887,松山,1984,405,8
887,松山,1985,328,8
887,松山,1986,331,9
887,松山,1987,324,9
887,松山,1988,403,9
887,松山,1989,321,9
887,松山,1990,318,9
887,松山,1991,328,9
887,松山,1992,325,9
887,松山,1993,326,9
887,松山,1994,331,9
887,松山,1995,330,9
891,高松,1976,328,8
891,高松,1977,328,8
891,高松,1978,404,8
891,高松,1979,329,8
891,高松,1980,402,8
891,高松,1981,330,8
891,高松,1982,324,8
891,高松,1983,402,8
891,高松,1984,408,8
891,高松,1985,331,8
891,高松,1986,403,9
891,高松,1987,324,9
891,高松,1988,405,9
891,高松,1989,324,9
891,高松,1990,321,9
891,高松,1991,329,9
891,高松,1992,325,9
891,高松,1993,327,9
891,高松,1994,402,9
891,高松,1995,331,9
892,宇和島,1976,322,8
892,宇和島,1977,320,8
892,宇和島,1978,331,8
892,宇和島,1979,327,8
892,宇和島,1980,328,8
892,宇和島,1981,325,8
892,宇和島,1982,320,8
892,宇和島,1983,330,8
892,宇和島,1984,331,8
892,宇和島,1985,326,8
892,宇和島,1986,327,8
892,宇和島,1987,323,8
892,宇和島,1988,402,8
892,宇和島,1989,315,8
892,宇和島,1990,315,8
892,宇和島,1991,324,8
892,宇和島,1992,323,8
892,宇和島,1993,330,9
892,宇和島,1994,329,9
892,宇和島,1995,327,9
893,高知,1976,323,8
893,高知,1977,320,8
893,高知,1978,329,8
893,高知,1979,326,8
893,高知,1980,326,8
893,高知,1981,320,8
893,高知,1982,317,8
893,高知,1983,329,8
893,高知,1984,330,8
893,高知,1985,324,8
893,高知,1986,325,9
893,高知,1987,322,9
893,高知,1988,328,9
893,高知,1989,315,9
893,高知,1990,314,9
893,高知,1991,324,9
893,高知,1992,325,9
893,高知,1993,329,9
893,高知,1994,330,9
893,高知,1995,328,9
895,徳島,1976,327,8
895,徳島,1977,326,8
895,徳島,1978,402,8
895,徳島,1979,329,8
895,徳島,1980,401,8
895,徳島,1981,326,8
895,徳島,1982,323,8
895,徳島,1983,405,8
895,徳島,1984,406,8
895,徳島,1985,401,8
895,徳島,1986,401,8
895,徳島,1987,326,8
895,徳島,1988,405,8
895,徳島,1989,323,8
895,徳島,1990,321,8
895,徳島,1991,329,8
895,徳島,1992,329,8
895,徳島,1993,330,8
895,徳島,1994,402,8
895,徳島,1995,329,8
909,名瀬,1976,122,6
909,名瀬,1977,111,6
909,名瀬,1978,127,6
909,名瀬,1979,123,6
909,名瀬,1980,116,6
909,名瀬,1981,121,6
909,名瀬,1982,121,6
909,名瀬,1983,126,6
909,名瀬,1984,127,6
909,名瀬,1985,127,6
909,名瀬,1986,119,6
909,名瀬,1987,116,6
909,名瀬,1988,112,6
909,名瀬,1989,106,6
909,名瀬,1990,114,6
909,名瀬,1991,122,6
909,名瀬,1992,117,6
909,名瀬,1993,118,6
909,名瀬,1994,119,6
909,名瀬,1995,131,6
912,与那国島,1976,-,-
912,与那国島,1977,-,-
912,与那国島,1978,-,-
912,与那国島,1979,-,-
912,与那国島,1980,-,-
912,与那国島,1981,-,-
912,与那国島,1982,-,-
912,与那国島,1983,-,-
912,与那国島,1984,-,-
912,与那国島,1985,-,-
912,与那国島,1986,-,-
912,与那国島,1987,-,-
912,与那国島,1988,-,-
912,与那国島,1989,-,-
912,与那国島,1990,-,-
912,与那国島,1991,-,-
912,与那国島,1992,124,7
912,与那国島,1993,202,7
912,与那国島,1994,118,7
912,与那国島,1995,222,7
917,西表島,1976,105,6
917,西表島,1977,104,6
917,西表島,1978,126,6
917,西表島,1979,125,6
917,西表島,1980,109,6
917,西表島,1981,127,6
917,西表島,1982,110,6
917,西表島,1983,122,6
917,西表島,1984,117,6
917,西表島,1985,126,6
917,西表島,1986,123,7
917,西表島,1987,121,7
917,西表島,1988,115,7
917,西表島,1989,115,7
917,西表島,1990,118,7
917,西表島,1991,127,7
917,西表島,1992,121,7
917,西表島,1993,114,7
917,西表島,1994,121,7
917,西表島,1995,203,7
918,石垣島,1976,115,6
918,石垣島,1977,120,6
918,石垣島,1978,127,6
918,石垣島,1979,120,6
918,石垣島,1980,110,6
918,石垣島,1981,121,6
918,石垣島,1982,111,6
918,石垣島,1983,118,6
918,石垣島,1984,114,6
918,石垣島,1985,111,6
918,石垣島,1986,114,7
918,石垣島,1987,103,4
918,石垣島,1988,101,7
918,石垣島,1989,1227,7
918,石垣島,1990,105,7
918,石垣島,1991,124,7
918,石垣島,1992,105,6
918,石垣島,1993,104,6
918,石垣島,1994,115,6
918,石垣島,1995,201,6
927,宮古島,1976,120,6
927,宮古島,1977,117,6
927,宮古島,1978,201,6
927,宮古島,1979,126,6
927,宮古島,1980,203,6
927,宮古島,1981,128,6
927,宮古島,1982,120,6
927,宮古島,1983,117,6
927,宮古島,1984,121,6
927,宮古島,1985,106,6
927,宮古島,1986,123,7
927,宮古島,1987,116,7
927,宮古島,1988,117,7
927,宮古島,1989,108,7
927,宮古島,1990,111,7
927,宮古島,1991,120,7
927,宮古島,1992,110,7
927,宮古島,1993,106,7
927,宮古島,1994,105,7
927,宮古島,1995,202,7
929,久米島,1976,-,-
929,久米島,1977,-,-
929,久米島,1978,106,6
929,久米島,1979,129,6
929,久米島,1980,125,6
929,久米島,1981,127,6
929,久米島,1982,122,6
929,久米島,1983,130,6
929,久米島,1984,124,6
929,久米島,1985,123,6
929,久米島,1986,115,7
929,久米島,1987,108,7
929,久米島,1988,106,7
929,久米島,1989,1231,7
929,久米島,1990,1231,7
929,久米島,1991,102,7
929,久米島,1992,105,7
929,久米島,1993,107,7
929,久米島,1994,112,7
929,久米島,1995,115,7
936,那覇,1976,118,6
936,那覇,1977,107,6
936,那覇,1978,117,6
936,那覇,1979,106,6
936,那覇,1980,201,6
936,那覇,1981,124,6
936,那覇,1982,105,6
936,那覇,1983,116,6
936,那覇,1984,123,6
936,那覇,1985,123,6
936,那覇,1986,109,7
936,那覇,1987,123,7
936,那覇,1988,119,7
936,那覇,1989,109,7
936,那覇,1990,121,7
936,那覇,1991,124,7
936,那覇,1992,126,7
936,那覇,1993,123,7
936,那覇,1994,120,7
936,那覇,1995,208,7
940,名護,1976,101,6
940,名護,1977,1223,6
940,名護,1978,1230,6
940,名護,1979,1229,6
940,名護,1980,1224,6
940,名護,1981,109,6
940,名護,1982,1230,6
940,名護,1983,105,6
940,名護,1984,113,6
940,名護,1985,122,6
940,名護,1986,1226,7
940,名護,1987,109,7
940,名護,1988,104,7
940,名護,1989,1231,7
940,名護,1990,1230,7
940,名護,1991,107,7
940,名護,1992,106,7
940,名護,1993,104,7
940,名護,1994,110,7
940,名護,1995,116,7
945,南大東島,1976,115,6
945,南大東島,1977,110,6
945,南大東島,1978,-,-
945,南大東島,1979,125,6
945,南大東島,1980,130,6
945,南大東島,1981,122,6
945,南大東島,1982,124,6
945,南大東島,1983,125,6
945,南大東島,1984,119,6
945,南大東島,1985,120,6
945,南大東島,1986,118,7
945,南大東島,1987,121,7
945,南大東島,1988,129,7
945,南大東島,1989,117,7
945,南大東島,1990,116,7
945,南大東島,1991,122,7
945,南大東島,1992,120,7
945,南大東島,1993,104,7
945,南大東島,1994,107,7
945,南大東島,1995,119,7
401,稚内,1996,520,7
401,稚内,1997,515,7
401,稚内,1998,511,7
401,稚内,1999,514,7
401,稚内,2000,518,7
401,稚内,2001,517,7
401,稚内,2002,429,7
401,稚内,2003,510,7
401,稚内,2004,510,7
401,稚内,2005,523,7
401,稚内,2006,518,7
401,稚内,2007,515,7
401,稚内,2008,502,7
401,稚内,2009,510,7
401,稚内,2010,522,7
401,稚内,2011,519,7
401,稚内,2012,514,7
401,稚内,2013,526,7
401,稚内,2014,511,7
401,稚内,2015,503,7
406,留萌,1996,520,7
406,留萌,1997,512,7
406,留萌,1998,429,7
406,留萌,1999,514,7
406,留萌,2000,513,7
406,留萌,2001,511,7
406,留萌,2002,426,7
406,留萌,2003,509,7
406,留萌,2004,510,7
406,留萌,2005,520,7
406,留萌,2006,514,7
406,留萌,2007,511,7
406,留萌,2008,429,7
406,留萌,2009,-,-
406,留萌,2010,-,-
406,留萌,2011,-,-
406,留萌,2012,-,-
406,留萌,2013,-,-
406,留萌,2014,-,-
406,留萌,2015,-,-
407,旭川,1996,507,6
407,旭川,1997,505,6
407,旭川,1998,423,6
407,旭川,1999,504,6
407,旭川,2000,509,6
407,旭川,2001,504,6
407,旭川,2002,423,6
407,旭川,2003,502,6
407,旭川,2004,506,6
407,旭川,2005,514,7
407,旭川,2006,510,7
407,旭川,2007,506,7
407,旭川,2008,423,7
407,旭川,2009,503,7
407,旭川,2010,511,7
407,旭川,2011,509,7
407,旭川,2012,502,7
407,旭川,2013,518,7
407,旭川,2014,502,7
407,旭川,2015,427,7
409,網走,1996,524,7
409,網走,1997,512,7
409,網走,1998,428,7
409,網走,1999,509,7
409,網走,2000,518,7
409,網走,2001,512,7
409,網走,2002,429,7
409,網走,2003,510,7
409,網走,2004,512,7
409,網走,2005,521,7
409,網走,2006,515,7
409,網走,2007,512,7
409,網走,2008,503,7
409,網走,2009,504,7
409,網走,2010,517,7
409,網走,2011,516,7
409,網走,2012,503,7
409,網走,2013,525,7
409,網走,2014,507,7
409,網走,2015,430,7
412,札幌,1996,505,9
412,札幌,1997,501,9
412,札幌,1998,423,9
412,札幌,1999,503,9
412,札幌,2000,508,9
412,札幌,2001,429,9
412,札幌,2002,422,9
412,札幌,2003,501,9
412,札幌,2004,505,9
412,札幌,2005,510,9
412,札幌,2006,508,9
412,札幌,2007,504,9
412,札幌,2008,421,9
412,札幌,2009,501,9
412,札幌,2010,507,9
412,札幌,2011,507,9
412,札幌,2012,501,8
412,札幌,2013,513,8
412,札幌,2014,429,8
412,札幌,2015,422,8
413,岩見沢,1996,507,7
413,岩見沢,1997,503,7
413,岩見沢,1998,424,7
413,岩見沢,1999,503,7
413,岩見沢,2000,509,7
413,岩見沢,2001,503,7
413,岩見沢,2002,422,7
413,岩見沢,2003,502,7
413,岩見沢,2004,506,7
413,岩見沢,2005,511,7
413,岩見沢,2006,509,7
413,岩見沢,2007,-,-
413,岩見沢,2008,-,-
413,岩見沢,2009,-,-
413,岩見沢,2010,-,-
413,岩見沢,2011,-,-
413,岩見沢,2012,-,-
413,岩見沢,2013,-,-
413,岩見沢,2014,-,-
413,岩見沢,2015,-,-
417,帯広,1996,508,6
417,帯広,1997,430,6
417,帯広,1998,423,6
417,帯広,1999,503,6
417,帯広,2000,510,6
417,帯広,2001,429,6
417,帯広,2002,424,6
417,帯広,2003,502,6
417,帯広,2004,505,6
417,帯広,2005,504,6
417,帯広,2006,508,6
417,帯広,2007,506,6
417,帯広,2008,426,6
417,帯広,2009,501,6
417,帯広,2010,508,6
417,帯広,2011,503,6
417,帯広,2012,505,6
417,帯広,2013,510,6
417,帯広,2014,427,6
417,帯広,2015,426,6
418,釧路,1996,528,7
418,釧路,1997,519,7
418,釧路,1998,514,7
418,釧路,1999,519,7
418,釧路,2000,517,7
418,釧路,2001,518,7
418,釧路,2002,510,7
418,釧路,2003,522,7
418,釧路,2004,516,7
418,釧路,2005,522,7
418,釧路,2006,518,7
418,釧路,2007,516,7
418,釧路,2008,515,7
418,釧路,2009,510,7
418,釧路,2010,519,7
418,釧路,2011,518,7
418,釧路,2012,517,7
418,釧路,2013,523,7
418,釧路,2014,512,7
418,釧路,2015,506,7
420,根室,1996,524,6
420,根室,1997,514,6
420,根室,1998,514,6
420,根室,1999,519,6
420,根室,2000,522,6
420,根室,2001,516,6
420,根室,2002,508,6
420,根室,2003,521,6
420,根室,2004,514,6
420,根室,2005,521,6
420,根室,2006,517,6
420,根室,2007,516,6
420,根室,2008,516,6
420,根室,2009,510,6
420,根室,2010,518,6
420,根室,2011,-,-
420,根室,2012,-,-
420,根室,2013,-,-
420,根室,2014,-,-
420,根室,2015,-,-
423,室蘭,1996,513,9
423,室蘭,1997,502,9
423,室蘭,1998,429,9
423,室蘭,1999,508,9
423,室蘭,2000,515,9
423,室蘭,2001,509,9
423,室蘭,2002,423,9
423,室蘭,2003,502,9
423,室蘭,2004,504,9
423,室蘭,2005,510,9
423,室蘭,2006,512,9
423,室蘭,2007,507,9
423,室蘭,2008,425,9
423,室蘭,2009,503,9
423,室蘭,2010,514,9
423,室蘭,2011,506,9
423,室蘭,2012,509,9
423,室蘭,2013,516,9
423,室蘭,2014,429,9
423,室蘭,2015,428,9
426,浦河,1996,511,7
426,浦河,1997,505,7
426,浦河,1998,504,7
426,浦河,1999,502,7
426,浦河,2000,508,7
426,浦河,2001,509,7
426,浦河,2002,428,7
426,浦河,2003,510,7
426,浦河,2004,511,7
426,浦河,2005,516,7
426,浦河,2006,511,7
426,浦河,2007,508,7
426,浦河,2008,504,7
426,浦河,2009,505,7
426,浦河,2010,-,-
426,浦河,2011,-,-
426,浦河,2012,-,-
426,浦河,2013,-,-
426,浦河,2014,-,-
426,浦河,2015,-,-
428,江差,1996,505,9
428,江差,1997,430,9
428,江差,1998,422,9
428,江差,1999,428,9
428,江差,2000,505,9
428,江差,2001,429,9
428,江差,2002,418,9
428,江差,2003,429,9
428,江差,2004,429,9
428,江差,2005,503,9
428,江差,2006,507,9
428,江差,2007,501,9
428,江差,2008,-,-
428,江差,2009,-,-
428,江差,2010,-,-
428,江差,2011,-,-
428,江差,2012,-,-
428,江差,2013,-,-
428,江差,2014,-,-
428,江差,2015,-,-
430,函館,1996,504,9
430,函館,1997,427,9
430,函館,1998,422,9
430,函館,1999,427,9
430,函館,2000,503,9
430,函館,2001,428,9
430,函館,2002,418,9
430,函館,2003,428,9
430,函館,2004,426,9
430,函館,2005,501,9
430,函館,2006,507,9
430,函館,2007,430,9
430,函館,2008,422,9
430,函館,2009,425,9
430,函館,2010,505,9
430,函館,2011,502,9
430,函館,2012,502,9
430,函館,2013,508,9
430,函館,2014,428,9
430,函館,2015,421,9
433,倶知安,1996,519,8
433,倶知安,1997,509,8
433,倶知安,1998,428,8
433,倶知安,1999,509,8
433,倶知安,2000,512,8
433,倶知安,2001,508,8
433,倶知安,2002,425,8
433,倶知安,2003,504,8
433,倶知安,2004,507,8
433,倶知安,2005,514,8
433,倶知安,2006,515,8
433,倶知安,2007,-,-
433,倶知安,2008,-,-
433,倶知安,2009,-,-
433,倶知安,2010,-,-
433,倶知安,2011,-,-
433,倶知安,2012,-,-
433,倶知安,2013,-,-
433,倶知安,2014,-,-
433,倶知安,2015,-,-
435,紋別,1996,527,7
435,紋別,1997,507,7
435,紋別,1998,429,7
435,紋別,1999,512,7
435,紋別,2000,521,7
435,紋別,2001,513,7
435,紋別,2002,428,7
435,紋別,2003,508,7
435,紋別,2004,511,7
435,紋別,2005,521,7
435,紋別,2006,516,7
435,紋別,2007,515,7
435,紋別,2008,-,-
435,紋別,2009,-,-
435,紋別,2010,-,-
435,紋別,2011,-,-
435,紋別,2012,-,-
435,紋別,2013,-,-
435,紋別,2014,-,-
435,紋別,2015,-,-
440,広尾,1996,513,7
440,広尾,1997,502,7
440,広尾,1998,426,7
440,広尾,1999,-,-
440,広尾,2000,-,-
440,広尾,2001,-,-
440,広尾,2002,-,-
440,広尾,2003,-,-
440,広尾,2004,-,-
440,広尾,2005,-,-
440,広尾,2006,-,-
440,広尾,2007,-,-
440,広尾,2008,-,-
440,広尾,2009,-,-
440,広尾,2010,-,-
440,広尾,2011,-,-
440,広尾,2012,-,-
440,広尾,2013,-,-
440,広尾,2014,-,-
440,広尾,2015,-,-
520,新庄,1996,427,9
520,新庄,1997,424,8
520,新庄,1998,-,-
520,新庄,1999,-,-
520,新庄,2000,-,-
520,新庄,2001,-,-
520,新庄,2002,-,-
520,新庄,2003,-,-
520,新庄,2004,-,-
520,新庄,2005,-,-
520,新庄,2006,-,-
520,新庄,2007,-,-
520,新庄,2008,-,-
520,新庄,2009,-,-
520,新庄,2010,-,-
520,新庄,2011,-,-
520,新庄,2012,-,-
520,新庄,2013,-,-
520,新庄,2014,-,-
520,新庄,2015,-,-
575,青森,1996,430,9
575,青森,1997,423,9
575,青森,1998,416,9
575,青森,1999,426,9
575,青森,2000,429,9
575,青森,2001,423,9
575,青森,2002,414,9
575,青森,2003,420,9
575,青森,2004,418,9
575,青森,2005,429,9
575,青森,2006,501,9
575,青森,2007,425,9
575,青森,2008,417,9
575,青森,2009,418,8
575,青森,2010,428,8
575,青森,2011,425,8
575,青森,2012,429,8
575,青森,2013,429,8
575,青森,2014,422,8
575,青森,2015,414,8
581,八戸,1996,428,9
581,八戸,1997,422,9
581,八戸,1998,414,9
581,八戸,1999,422,9
581,八戸,2000,425,9
581,八戸,2001,419,9
581,八戸,2002,413,9
581,八戸,2003,422,9
581,八戸,2004,416,9
581,八戸,2005,427,9
581,八戸,2006,429,9
581,八戸,2007,426,9
581,八戸,2008,-,-
581,八戸,2009,-,-
581,八戸,2010,-,-
581,八戸,2011,-,-
581,八戸,2012,-,-
581,八戸,2013,-,-
581,八戸,2014,-,-
581,八戸,2015,-,-
582,秋田,1996,425,9
582,秋田,1997,417,9
582,秋田,1998,413,9
582,秋田,1999,417,9
582,秋田,2000,420,9
582,秋田,2001,412,9
