location_id,name,rate,review_count,city,region,address,latitude,longitude,href
242,Lexington Cemetery,45,343,レキシントン 観光,,"""833 W Main St, レキシントン, ケンタッキー州""",38.0405837,-84.5037164,https://www.tripadvisor.jp/Attraction_Review-g39588-d103543-Reviews-Lexington_Cemetery-Lexington_Kentucky.html#REVIEWS
243,須磨浦公園,40,50,兵庫県,近畿地方,"""須磨区一ノ谷町4-1-24, 神戸市""",34.6385423,135.1009244,https://www.tripadvisor.jp/Attraction_Review-g298562-d555289-Reviews-Sumaura_Park-Kobe_Hyogo_Prefecture_Kinki.html#REVIEWS
244,平和公園,40,24,東海地方,近畿地方,"""千種区平和公園, 名古屋市""",35.172147,136.9768667,https://www.tripadvisor.jp/Attraction_Review-g298106-d6579409-Reviews-Heiwa_Koen-Nagoya_Aichi_Prefecture_Tokai_Chubu.html#REVIEWS
245,久良岐公園,40,28,神奈川県,関東地方,"""港南区上大岡東3-12-1, 横浜市""",35.4057603,139.6086158,https://www.tripadvisor.jp/Attraction_Review-g298173-d1308700-Reviews-Kuraki_Park-Yokohama_Kanagawa_Prefecture_Kanto.html#REVIEWS
246,平岡公園,40,102,札幌市,北海道地方,"""清田区平岡公園1-1, 札幌市""",43.0082919,141.468506,https://www.tripadvisor.jp/Attraction_Review-g298560-d1943419-Reviews-Hiraoka_Park-Sapporo_Hokkaido.html#REVIEWS
247,立山公園,45,9,長崎県,九州・沖縄地方,"""立山5-1-6, 長崎県長崎市""",32.7592643,129.8800899,https://www.tripadvisor.jp/Attraction_Review-g298568-d2080570-Reviews-Tateyama_Park-Nagasaki_Nagasaki_Prefecture_Kyushu.html#REVIEWS
248,茂原公園,40,37,,,"""高師1345-1, 千葉県茂原市""",35.4301274,140.2802402,https://www.tripadvisor.jp/Attraction_Review-g1021148-d1314280-Reviews-Mobara_Park-Mobara_Chiba_Prefecture_Kanto.html#REVIEWS
249,丸万寿司 OAP店,35,12,,,"""北区天満橋1-8-30, 大阪市""",34.7000661,135.5197459,https://www.tripadvisor.jp/Restaurant_Review-g298566-d1671318-Reviews-Marumanzushi_OAP-Osaka_Osaka_Prefecture_Kinki.html#REVIEWS
250,三河台公園,35,10,東京都,関東地方,"""4-2-27, 東京都六本木""",35.6618586,139.7345469,https://www.tripadvisor.jp/Attraction_Review-g14129735-d10164477-Reviews-Mikawadai_Park-Roppongi_Minato_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
251,鍋島松濤公園,35,53,東京都,関東地方,"""松濤2-10-7, 渋谷区""",35.6597779,139.6911704,https://www.tripadvisor.jp/Attraction_Review-g1066456-d1992492-Reviews-Nabeshima_Shoto_Park-Shibuya_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
252,大泉緑地,40,68,大阪府,近畿地方,"""北区金岡町128, 堺市""",34.5665387,135.5246005,https://www.tripadvisor.jp/Attraction_Review-g654326-d2041589-Reviews-Oizumi_Ryokuchi-Sakai_Osaka_Prefecture_Kinki.html#REVIEWS
253,馳走侘助,40,14,,,"""羽衣町10-19, 兵庫県西宮市""",34.7420319,135.3258105,https://www.tripadvisor.jp/Restaurant_Review-g1022819-d3788488-Reviews-Chiso_Wabisuke-Nishinomiya_Hyogo_Prefecture_Kinki.html#REVIEWS
254,四谷 八竹,40,24,,,"""3-11, 東京都四谷""",35.6853727,139.7287997,https://www.tripadvisor.jp/Restaurant_Review-g14133659-d1658531-Reviews-Yotsuya_Hachiku-Yotsuya_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
255,鳥良 吉祥寺4号店,40,74,,,"""吉祥寺南町1-21-1, 東京都武蔵野市""",35.7004753,139.5784177,https://www.tripadvisor.jp/Restaurant_Review-g1060900-d1661878-Reviews-Toriyoshi_Kichijoji_4-Musashino_Tokyo_Prefecture_Kanto.html#REVIEWS
256,椿屋珈琲 花仙堂 吉祥寺店,40,22,,,"""吉祥寺南町1-8-4, 東京都武蔵野市""",35.7020486,139.5788171,https://www.tripadvisor.jp/Restaurant_Review-g1060900-d1677312-Reviews-Tsubakiya_Coffee_Kasendo_Kichijoji-Musashino_Tokyo_Prefecture_Kanto.html#REVIEWS
257,高田公園,45,114,,,"""高田 , 新潟県上越市""",37.1478952,138.236135,https://www.tripadvisor.jp/Attraction_Review-g1021353-d3694279-Reviews-Takada_Park-Joetsu_Niigata_Prefecture_Koshinetsu_Chubu.html#REVIEWS
258,バーガーキング イオンタウン千種店,35,23,,,"""千種区千種2-16-13, 名古屋市""",35.1618635,136.922994,https://www.tripadvisor.jp/Restaurant_Review-g298106-d6931869-Reviews-Burger_King_Aeon_Town_Chikusa-Nagoya_Aichi_Prefecture_Tokai_Chubu.html#REVIEWS
259,飛鳥山さくら亭,30,9,,,"""王子1-1-3, 東京都北区""",35.7496151,139.7389209,https://www.tripadvisor.jp/Restaurant_Review-g1066448-d8090930-Reviews-Asukasan_Sakuratei-Kita_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
260,桑名城址(九華公園),35,61,東海地方,近畿地方,"""吉之丸, 三重県桑名市""",35.0660027,136.7007211,https://www.tripadvisor.jp/Attraction_Review-g651657-d1369471-Reviews-Ruins_of_Kuwana_Castle_Kyuka_Park-Kuwana_Mie_Prefecture_Tokai_Chubu.html#REVIEWS
261,水前寺成趣園,40,775,熊本県,九州・沖縄地方,"""中央区水前寺公園8-1, 熊本県熊本市""",32.7923941,130.7353524,https://www.tripadvisor.jp/Attraction_Review-g298213-d324730-Reviews-Suizenji_Jojuen_Garden-Kumamoto_Kumamoto_Prefecture_Kyushu.html#REVIEWS
262,さくらの里,40,90,東海地方,近畿地方,"""静岡県伊東市池, 静岡県伊東市""",34.8932271,139.0665589,https://www.tripadvisor.jp/Attraction_Review-g298123-d1313631-Reviews-Sakura_no_Sato-Ito_Shizuoka_Prefecture_Tokai_Chubu.html#REVIEWS
263,日岡山公園,40,29,兵庫県,近畿地方,"""加古川町大野, 兵庫県加古川市""",34.7754153,134.8622428,https://www.tripadvisor.jp/Attraction_Review-g1022823-d3801087-Reviews-Hiokayama_Park-Kakogawa_Hyogo_Prefecture_Kinki.html#REVIEWS
264,鰻割烹 伊豆栄 本店,40,167,,,"""2-12-22, 東京都上野""",35.7087296,139.7741538,https://www.tripadvisor.jp/Restaurant_Review-g14134274-d1678608-Reviews-Izuei_Hoten-Ueno_Taito_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
265,河津桜まつり,45,99,,,静岡県河津町,34.7569968,138.9876072,https://www.tripadvisor.jp/Attraction_Review-g1121206-d10019719-Reviews-Kawazuzakura_Festival-Kawazu_cho_Kamo_gun_Shizuoka_Prefecture_Tokai_Chubu.html#REVIEWS
266,ホテル椿山荘東京 庭園,45,445,東京都,関東地方,"""関口2‐10‐8, 文京区""",35.7129717,139.7254974,https://www.tripadvisor.jp/Attraction_Review-g1066442-d504483-Reviews-Hotel_Chinzanso_Tokyo_Garden-Bunkyo_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
267,亀戸升本 丸ビル店,45,6,,,"""2-4-1, 東京都丸の内""",35.6804062,139.7664859,https://www.tripadvisor.jp/Restaurant_Review-g14129528-d3927581-Reviews-Kameido_Masumoto_Maru_Building-Marunouchi_Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
268,八柱霊園,35,63,千葉県,関東地方,"""田中新田, 千葉県松戸市""",35.7816426,139.9507887,https://www.tripadvisor.jp/Attraction_Review-g303151-d1314675-Reviews-Yabashira_Cemetary-Matsudo_Chiba_Prefecture_Kanto.html#REVIEWS
269,播磨中央公園,40,17,兵庫県,近畿地方,"""下滝野1275-8, 兵庫県加東市""",34.9422807,134.9407898,https://www.tripadvisor.jp/Attraction_Review-g1022844-d8483354-Reviews-Harima_Central_Park-Kato_Hyogo_Prefecture_Kinki.html#REVIEWS
270,引地川親水公園,45,14,神奈川県,関東地方,"""大庭6510, 藤沢市""",35.3583949,139.4535434,https://www.tripadvisor.jp/Attraction_Review-g1021277-d12415969-Reviews-Hikichigawa_Shinsui_Park-Fujisawa_Kanagawa_Prefecture_Kanto.html#REVIEWS
271,亀城公園,40,22,東海地方,近畿地方,"""城町1-1-1, 愛知県刈谷市""",34.9889756,136.9835468,https://www.tripadvisor.jp/Attraction_Review-g788301-d8541957-Reviews-Kijo_Park-Kariya_Aichi_Prefecture_Tokai_Chubu.html#REVIEWS
272,京都御苑,45,285,京都府,近畿地方,"""上京区, 京都市""",35.0281683,135.7568372,https://www.tripadvisor.jp/Attraction_Review-g298564-d543479-Reviews-Kyoto_Gyoen_National_Garden-Kyoto_Kyoto_Prefecture_Kinki.html#REVIEWS
273,紫竹院公園,45,111,北京 観光,,"""海淀区中关村南大街35号, 北京, 中国""",39.94029,116.32439,https://www.tripadvisor.jp/Attraction_Review-g294212-d548210-Reviews-Zizhuyuan_Gongyuan_Black_Bamboo_Park-Beijing.html#REVIEWS
274,玉藻公園,40,357,香川県,四国地方,"""玉藻町2-1, 高松市""",34.3496864,134.0513908,https://www.tripadvisor.jp/Attraction_Review-g298232-d1397446-Reviews-Tamamo_Park-Takamatsu_Kagawa_Prefecture_Shikoku.html#REVIEWS
275,上野東照宮,40,526,東京都,関東地方,"""9-88, 東京都上野公園""",35.7154717,139.7740608,https://www.tripadvisor.jp/Attraction_Review-g14134278-d320867-Reviews-Toshogu_Shrine-Uenokoen_Taito_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
276,駕与丁公園,40,30,福岡県,九州・沖縄地方,"""駕与丁3丁目2-1, 福岡県粕屋町""",33.6110907,130.4849949,https://www.tripadvisor.jp/Attraction_Review-g1121473-d7389310-Reviews-Kayoicho_Park-Kasuya_machi_Kasuya_gun_Fukuoka_Prefecture_Kyushu.html#REVIEWS
277,セント・ジェームズ・パーク,45,18890,ロンドン,,"""Horse Guards Road, ロンドン, イングランド, イギリス""",51.5033306,-0.1291787,https://www.tripadvisor.jp/Attraction_Review-g186338-d188126-Reviews-St_James_s_Park-London_England.html#REVIEWS
278,荒川桜づつみ河川公園,45,12,福島県,東北地方,"""八木田井戸上13-6 外, 福島県福島市""",37.7531039,140.445247,https://www.tripadvisor.jp/Attraction_Review-g298244-d10146080-Reviews-Arakawa_Sakura_Tsuzumi_River_Park-Fukushima_Fukushima_Prefecture_Tohoku.html#REVIEWS
279,衣笠山公園,40,29,,,"""小矢部4, 横須賀市""",35.2494149,139.6624281,https://www.tripadvisor.jp/Attraction_Review-g298174-d2076249-Reviews-Kinugasayama_Park-Yokosuka_Kanagawa_Prefecture_Kanto.html#REVIEWS
280,信夫山,40,41,福島県,東北地方,"""福島県福島市御山字甘粕, 福島県福島市""",37.772698,140.4723246,https://www.tripadvisor.jp/Attraction_Review-g298244-d2168905-Reviews-Mt_Shinobu-Fukushima_Fukushima_Prefecture_Tohoku.html#REVIEWS
281,福岡堰,45,16,茨城県,関東地方,"""福岡, 茨城県つくばみらい市""",36.0290352,140.0303162,https://www.tripadvisor.jp/Attraction_Review-g1021234-d8152129-Reviews-Fukuoka_Dam-Tsukubamirai_Ibaraki_Prefecture_Kanto.html#REVIEWS
282,南山公園,45,2214,ソウル 観光,,"""100-177 Hoehyeon-dong 1-ga, Jung-gu, ソウル, 韓国""",37.5544848,126.9812256,https://www.tripadvisor.jp/Attraction_Review-g294197-d554582-Reviews-Namsan_Park-Seoul.html#REVIEWS
283,横浜ランドマークタワー,40,819,神奈川県,関東地方,"""2-2-1, 神奈川県みなとみらい""",35.4600798,139.6324577,https://www.tripadvisor.jp/Attraction_Review-g14134875-d553444-Reviews-Landmark_Tower-Minatomirai_Nishi_Yokohama_Kanagawa_Prefecture_Kanto.html#REVIEWS
284,法華経寺,40,94,千葉県,関東地方,"""中山2-10-1, 千葉県市川市""",35.7202914,139.9482199,https://www.tripadvisor.jp/Attraction_Review-g1021146-d1314356-Reviews-Hokekyoji_Temple-Ichikawa_Chiba_Prefecture_Kanto.html#REVIEWS
285,ローストビーフの店 鎌倉山 本店,45,67,,,"""鎌倉山3-11-1, 神奈川県鎌倉市""",35.3211477,139.514518,https://www.tripadvisor.jp/Restaurant_Review-g303156-d4668041-Reviews-Roast_Beef_Kamakurayama_Main_Store-Kamakura_Kanagawa_Prefecture_Kanto.html#REVIEWS
286,昭和の森公園,40,99,千葉県,関東地方,"""緑区土気町22, 千葉県千葉市""",35.5241512,140.2841102,https://www.tripadvisor.jp/Attraction_Review-g298158-d1314679-Reviews-Showa_no_Mori_Park-Chiba_Chiba_Prefecture_Kanto.html#REVIEWS
287,立川公園,40,26,東京都,関東地方,"""柴崎町、錦町, 東京都立川市""",35.6913016,139.4072136,https://www.tripadvisor.jp/Attraction_Review-g1060899-d6509938-Reviews-Tachikawa_Park-Tachikawa_Tokyo_Prefecture_Kanto.html#REVIEWS
288,清水公園,40,125,千葉県,関東地方,"""清水906, 千葉県野田市""",35.9612114,139.8486078,https://www.tripadvisor.jp/Attraction_Review-g651652-d1314551-Reviews-Shimizu_Park-Noda_Chiba_Prefecture_Kanto.html#REVIEWS
289,山高神代桜,45,69,甲信越,中部地方,"""武川町山高2763, 山梨県北杜市""",35.7811522,138.3678118,https://www.tripadvisor.jp/Attraction_Review-g1122381-d1735129-Reviews-Yamataka_Jindai_Cherry_Blossom-Hokuto_Yamanashi_Prefecture_Koshinetsu_Chubu.html#REVIEWS
290,郡山城,40,101,奈良県,近畿地方,"""城内町, 奈良県大和郡山市""",34.6513523,135.7787595,https://www.tripadvisor.jp/Attraction_Review-g1022856-d1386039-Reviews-Koriyama_Castle-Yamatokoriyama_Nara_Prefecture_Kinki.html#REVIEWS
291,泉自然公園自然歩道,40,33,千葉県,関東地方,"""若葉区野呂町108, 千葉県千葉市""",35.5776687,140.2308556,https://www.tripadvisor.jp/Attraction_Review-g298158-d1423672-Reviews-Izumi_Nature_Park_Natural_Boadwalk-Chiba_Chiba_Prefecture_Kanto.html#REVIEWS
292,新井薬師公園,35,22,,,"""新井5-4, 中野区""",35.7147303,139.6673715,https://www.tripadvisor.jp/Attraction_Review-g1066452-d8736823-Reviews-Araiyakushi_Park-Nakano_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
293,松川公園,40,68,北陸地方,中部地方,"""布瀬町, 富山県富山市""",36.6835977,137.1990093,https://www.tripadvisor.jp/Attraction_Review-g298126-d6516148-Reviews-Matsukawa_Park-Toyama_Toyama_Prefecture_Hokuriku_Chubu.html#REVIEWS
294,水沢公園,40,30,岩手県,東北地方,"""水沢区中上野町1-1, 岩手県奥州市""",39.1363546,141.1387571,https://www.tripadvisor.jp/Attraction_Review-g1022878-d1424513-Reviews-Mizusawa_Park-Oshu_Iwate_Prefecture_Tohoku.html#REVIEWS
295,エキスポシティ,40,502,大阪府,近畿地方,"""千里万博公園2-1, 大阪府吹田市""",34.8058632,135.5351097,https://www.tripadvisor.jp/Attraction_Review-g1023474-d8827426-Reviews-Expocity-Suita_Osaka_Prefecture_Kinki.html#REVIEWS
296,ポトマック公園,45,66,ワシントン DC 観光,,"""ワシントン DC, ワシントンDC地区""",38.9071923,-77.0368707,https://www.tripadvisor.jp/Attraction_Review-g28970-d146683-Reviews-Potomac_Park-Washington_DC_District_of_Columbia.html#REVIEWS
297,芦屋川河畔,40,87,兵庫県,近畿地方,"""前田町1, 兵庫県芦屋市""",34.732213,135.3018795,https://www.tripadvisor.jp/Attraction_Review-g1022820-d1384558-Reviews-Ashiyagawa_Kahan-Ashiya_Hyogo_Prefecture_Kinki.html#REVIEWS
298,六本木さくら坂,40,91,東京都,関東地方,東京都六本木,35.6618586,139.7345469,https://www.tripadvisor.jp/Attraction_Review-g14129735-d4022195-Reviews-Roppongi_Sakurazaka-Roppongi_Minato_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
299,辰巳の森海浜公園,40,39,東京都,関東地方,"""辰巳2-1-35, 江東区""",35.6484641,139.8156717,https://www.tripadvisor.jp/Attraction_Review-g1066449-d1815316-Reviews-Tatsuminomori_Kaihin_Park-Koto_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
300,八重岳,40,65,国頭郡,九州・沖縄地方,沖縄県本部町,26.6575819,127.8977643,https://www.tripadvisor.jp/Attraction_Review-g1120808-d1373572-Reviews-Mt_Yaedake-Motobu_cho_Kunigami_gun_Okinawa_Prefecture.html#REVIEWS
301,桃陵公園,40,13,香川県,四国地方,香川県多度津町,34.2722762,133.7532274,https://www.tripadvisor.jp/Attraction_Review-g1121432-d1397435-Reviews-Toryo_Park-Tadotsu_cho_Nakatado_gun_Kagawa_Prefecture_Shikoku.html#REVIEWS
302,熊谷桜堤,45,46,埼玉県,関東地方,"""河原町, 埼玉県熊谷市""",36.1316777,139.3792777,https://www.tripadvisor.jp/Attraction_Review-g298178-d7170587-Reviews-Kumagaya_Sakura_Tsutsumi-Kumagaya_Saitama_Prefecture_Kanto.html#REVIEWS
303,The University Dining,40,6,,,"""国府台1-3-1, 千葉県市川市""",35.74091,139.9084385,https://www.tripadvisor.jp/Restaurant_Review-g1021146-d8681024-Reviews-The_University_Dining-Ichikawa_Chiba_Prefecture_Kanto.html#REVIEWS
304,ケンタッキーフライドチキン 上野池之端店,40,8,,,"""2-12-23, 東京都上野""",35.7087296,139.7741538,https://www.tripadvisor.jp/Restaurant_Review-g14134274-d13259424-Reviews-Kentucky_Fried_Chicken_Ueno_Ikenohata-Ueno_Taito_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
305,Ristorante t．v．b,40,22,,,"""東山区祇園町南側570-155, 京都市""",35.0024574,135.7755142,https://www.tripadvisor.jp/Restaurant_Review-g298564-d9664517-Reviews-Ristorante_t_v_b-Kyoto_Kyoto_Prefecture_Kinki.html#REVIEWS
306,タリーズコーヒー 隅田公園店,40,17,,,"""花川戸1-1-31, 台東区""",35.713301,139.8013193,https://www.tripadvisor.jp/Restaurant_Review-g1066461-d9889494-Reviews-Tully_s_Coffee_Sumida_Koen-Taito_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
307,嵐山嵯峨野 トロッコ列車,40,871,,,"""右京区嵯峨天龍寺車道町, 京都市""",35.0181575,135.680484,https://www.tripadvisor.jp/Attraction_Review-g298564-d1497824-Reviews-Sagano_Romantic_Train-Kyoto_Kyoto_Prefecture_Kinki.html#REVIEWS
308,中之島公園,40,542,大阪府,近畿地方,"""北区中之島1, 大阪市""",34.6930796,135.5054551,https://www.tripadvisor.jp/Attraction_Review-g298566-d324825-Reviews-Nakanoshima_Park-Osaka_Osaka_Prefecture_Kinki.html#REVIEWS
309,高松公園,40,52,岩手県,東北地方,"""高松1-26-1, 岩手県盛岡市""",39.7227659,141.1445596,https://www.tripadvisor.jp/Attraction_Review-g298247-d1424323-Reviews-Takamatsu_Park-Morioka_Iwate_Prefecture_Tohoku.html#REVIEWS
310,千葉市動物公園,40,239,千葉県,関東地方,"""若葉区源町280, 千葉県千葉市""",35.6453262,140.1276075,https://www.tripadvisor.jp/Attraction_Review-g298158-d1314414-Reviews-Chiba_Zoological_Park-Chiba_Chiba_Prefecture_Kanto.html#REVIEWS
311,鳥良商店 吉祥寺北口店,35,6,,,"""吉祥寺本町1-14-8, 東京都武蔵野市""",35.7043403,139.5805977,https://www.tripadvisor.jp/Restaurant_Review-g1060900-d3780161-Reviews-Toriyoshishoten_Kichijoji_North_Entrance-Musashino_Tokyo_Prefecture_Kanto.html#REVIEWS
312,陣屋,30,5,,,"""船岡中央2-3-26, 宮城県柴田町""",38.0556242,140.765631,https://www.tripadvisor.jp/Restaurant_Review-g1120938-d7496739-Reviews-Jin_Ya-Shibata_machi_Shibata_gun_Miyagi_Prefecture_Tohoku.html#REVIEWS
313,千葉公園,40,119,千葉県,関東地方,"""中央区弁天3-1-1, 千葉県千葉市""",35.6213614,140.1137643,https://www.tripadvisor.jp/Attraction_Review-g298158-d1314572-Reviews-Chiba_Park-Chiba_Chiba_Prefecture_Kanto.html#REVIEWS
314,堀尾跡公園,40,8,東海地方,近畿地方,"""堀尾跡一丁目50, 愛知県大口町""",35.3189277,136.8890069,https://www.tripadvisor.jp/Attraction_Review-g1121227-d1309890-Reviews-Horioseki_Park-Oguchi_cho_Niwa_gun_Aichi_Prefecture_Tokai_Chubu.html#REVIEWS
315,新横浜駅前公園,30,10,神奈川県,関東地方,"""港北区新横浜2丁目16, 横浜市""",35.5086887,139.6133356,https://www.tripadvisor.jp/Attraction_Review-g298173-d12369129-Reviews-Shinyokohama_Ekimae_Park-Yokohama_Kanagawa_Prefecture_Kanto.html#REVIEWS
316,五反田ふれあい水辺広場,40,54,,,"""東五反田2-9, 品川区""",35.6244559,139.7260859,https://www.tripadvisor.jp/Attraction_Review-g1066854-d3676816-Reviews-Gotandafureaimizubehiroba-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
317,桧木内川河川緑地,45,75,,,"""角館町小勝田, 秋田県仙北市""",39.6064356,140.5529457,https://www.tripadvisor.jp/Attraction_Review-g1022324-d4339949-Reviews-Hinokinaigawa_Kasen_Ryokuchi-Semboku_Akita_Prefecture_Tohoku.html#REVIEWS
318,松前公園,45,62,松前郡,北海道地方,"""松城, 北海道松前町""",41.430099,140.1076833,https://www.tripadvisor.jp/Attraction_Review-g1120302-d1867773-Reviews-Matsumae_Park-Matsumae_cho_Matsumae_gun_Hokkaido.html#REVIEWS
319,いせや 公園店,40,89,,,"""吉祥寺南町1-15-8, 東京都武蔵野市""",35.7006731,139.5781553,https://www.tripadvisor.jp/Restaurant_Review-g1060900-d6180744-Reviews-Iseya_Koen-Musashino_Tokyo_Prefecture_Kanto.html#REVIEWS
320,音無緑地 ,40,27,東京都,関東地方,"""滝野川エリア, 東京都北区""",35.744941,139.72433,https://www.tripadvisor.jp/Attraction_Review-g1066448-d4048387-Reviews-Otonashi_Ryokuchi-Kita_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
321,城北公園,35,19,大阪府,近畿地方,"""旭区生江3-29-29, 大阪市""",34.7311843,135.5381684,https://www.tripadvisor.jp/Attraction_Review-g298566-d547298-Reviews-Shirokita_Park-Osaka_Osaka_Prefecture_Kinki.html#REVIEWS
322,二子山古墳,30,18,東海地方,近畿地方,"""二子町2丁目11, 愛知県春日井市""",35.2272635,136.9349845,https://www.tripadvisor.jp/Attraction_Review-g788302-d7687527-Reviews-Futagoyama_Tomb-Kasugai_Aichi_Prefecture_Tokai_Chubu.html#REVIEWS
323,世田谷公園,40,100,東京都,関東地方,"""池尻1-5-27, 世田谷区""",35.6443254,139.6807853,https://www.tripadvisor.jp/Attraction_Review-g1066455-d1230090-Reviews-Setagaya_Park-Setagaya_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
324,こども自然公園,40,51,神奈川県,関東地方,"""旭区大池町65, 横浜市""",35.447421,139.5318616,https://www.tripadvisor.jp/Attraction_Review-g298173-d1308712-Reviews-Children_s_Natural_Park-Yokohama_Kanagawa_Prefecture_Kanto.html#REVIEWS
325,八芳園,45,551,東京都,関東地方,"""1-1-1, 東京都白金台""",35.6387581,139.725607,https://www.tripadvisor.jp/Attraction_Review-g14131029-d504482-Reviews-Happo_en_Garden-Shirokanedai_Minato_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
326,山王公園,35,13,福岡県,九州・沖縄地方,"""山王1-9, 博多区""",33.5903415,130.4414465,https://www.tripadvisor.jp/Attraction_Review-g14127501-d10196336-Reviews-Sanno_Park-Hakata_Fukuoka_Fukuoka_Prefecture_Kyushu.html#REVIEWS
327,岩本山公園,45,60,東海地方,近畿地方,"""岩本, 静岡県富士市""",35.1797655,138.6313699,https://www.tripadvisor.jp/Attraction_Review-g303147-d2042886-Reviews-Iwamotoyama_Park-Fuji_Shizuoka_Prefecture_Tokai_Chubu.html#REVIEWS
328,佐奈川堤,40,35,東海地方,近畿地方,"""金屋西町, 愛知県豊川市""",34.8271565,137.379835,https://www.tripadvisor.jp/Attraction_Review-g298108-d1728949-Reviews-Sanagawa_Embankment-Toyokawa_Aichi_Prefecture_Tokai_Chubu.html#REVIEWS
329,身延山久遠寺,45,232,甲信越,中部地方,"""身延3567, 山梨県身延町""",35.3817318,138.4278438,https://www.tripadvisor.jp/Attraction_Review-g1121179-d1368986-Reviews-Kuon_ji_Temple-Minobu_cho_Minamikoma_gun_Yamanashi_Prefecture_Koshinetsu_Chubu.html#REVIEWS
330,浜松城公園,35,86,東海地方,近畿地方,"""中区元城町100-2, 静岡県浜松市""",34.7132278,137.7262872,https://www.tripadvisor.jp/Attraction_Review-g303148-d9601738-Reviews-Hamamatsu_Castle_Park-Hamamatsu_Shizuoka_Prefecture_Tokai_Chubu.html#REVIEWS
331,中野 四季の森公園,35,65,東京都,関東地方,"""4-13, 中野区""",35.7075331,139.6637591,https://www.tripadvisor.jp/Attraction_Review-g1066452-d8737858-Reviews-Nakano_Shiki_no_Mori_Park-Nakano_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
332,JRA 東京競馬場,45,253,東京都,関東地方,"""日吉町1-1, 東京都府中市""",35.6651807,139.4863741,https://www.tripadvisor.jp/Attraction_Review-g1060903-d1536162-Reviews-Tokyo_Horse_Racetrack-Fuchu_Tokyo_Prefecture_Kanto.html#REVIEWS
333,金峯山寺,45,263,奈良県,近畿地方,"""吉野山, 奈良県吉野町""",34.3628367,135.868331,https://www.tripadvisor.jp/Attraction_Review-g1121327-d1386050-Reviews-Kinpusenji_Temple-Yoshino_cho_Yoshino_gun_Nara_Prefecture_Kinki.html#REVIEWS
334,花見せんべい,35,3,,,"""吉祥寺南町1-1-5, 東京都武蔵野市""",35.7028747,139.5786515,https://www.tripadvisor.jp/Restaurant_Review-g1060900-d13062896-Reviews-Hanami_Sembei-Musashino_Tokyo_Prefecture_Kanto.html#REVIEWS
335,船岡城址公園,40,29,宮城県,東北地方,"""船岡館山95-1, 宮城県柴田町""",38.0550977,140.7593633,https://www.tripadvisor.jp/Attraction_Review-g1120938-d10297354-Reviews-Funaokajoshi_Park-Shibata_machi_Shibata_gun_Miyagi_Prefecture_Tohoku.html#REVIEWS
336,黄金山,40,21,広島県,中国地方,"""南区, 広島市""",34.3804394,132.4822771,https://www.tripadvisor.jp/Attraction_Review-g298561-d8326837-Reviews-Ogonzan_Mountain-Hiroshima_Hiroshima_Prefecture_Chugoku.html#REVIEWS
337,瑞ケ池公園,35,20,兵庫県,近畿地方,"""瑞ケ丘5丁目, 兵庫県伊丹市""",34.7957933,135.3970996,https://www.tripadvisor.jp/Attraction_Review-g298192-d1847078-Reviews-Zugaike_Park-Itami_Hyogo_Prefecture_Kinki.html#REVIEWS
338,詩仙堂,45,247,京都府,近畿地方,"""左京区一乗寺門口町27, 京都市""",35.0437385,135.7961984,https://www.tripadvisor.jp/Attraction_Review-g298564-d591808-Reviews-Shisendo_Temple-Kyoto_Kyoto_Prefecture_Kinki.html#REVIEWS
339,白石城,40,162,宮城県,東北地方,"""益岡町1-16, 宮城県白石市""",38.0029485,140.6180432,https://www.tripadvisor.jp/Attraction_Review-g1023408-d1386318-Reviews-Shiroishi_Castle-Shiroishi_Miyagi_Prefecture_Tohoku.html#REVIEWS
340,林試の森公園,40,156,東京都,関東地方,"""小山台二丁目, 品川区""",35.6247475,139.7007103,https://www.tripadvisor.jp/Attraction_Review-g1066854-d1956562-Reviews-Rinshinomori_Park-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html#REVIEWS
341,夢見ヶ崎動物公園,40,143,神奈川県,関東地方,"""幸区南加瀬1-2-1, 川崎市""",35.5491507,139.6652142,https://www.tripadvisor.jp/Attraction_Review-g298172-d1743968-Reviews-Yumemigasaki_Zoological_Park-Kawasaki_Kanagawa_Prefecture_Kanto.html#REVIEWS
